id,count_blast,AvgIdBlast
A0A3N6Y8L5,293,95.6701843003413
A0A3N6Y8S5,300,90.97878666666666
A0A3N9XXE4,35,96.12662857142857
A0A3N9Y0K2,101,97.19307920792079
A0A3N9Y2D1,232,91.03985775862068
A0A3N9Y431,52,94.77257692307693
A0A3N9Y4A9,5,99.585
A0A3N9Y4H2,294,90.36177210884354
A0A3N9Y6B2,152,96.664625
A0A3N9Y6K5,288,95.41917361111112
A0A3N9Y6M2,102,97.83894117647058
A0A3N9Y703,263,90.23072243346007
A0A3N9Y8W5,109,93.66476146788992
A0A3N9YB91,162,93.67982098765432
A0A3N9YBW1,67,97.71128358208955
A0A3N9YBX0,221,88.37970588235295
A0A3N9YED9,104,88.16949038461539
A0A3N9YFG2,59,97.88327118644068
A0A3N9YG65,281,95.97063701067616
A0A3N9YIQ0,65,91.09533846153846
A0A3N9YKB1,115,92.21047826086956
A0A3N9YKG4,300,94.72717333333333
A0A3N9YL91,288,91.78069097222222
A0A3N9YLU3,297,97.55369023569024
A0A3N9YLV4,230,97.99310869565218
A0A3N9YNP9,130,96.58854615384615
A0A3N9YPF5,104,95.0305576923077
A0A3N9YQ73,299,95.63598996655519
A0A3N9YR01,66,97.12971212121212
A0A3N9YTH0,70,94.16964285714286
A0A3N9YVC7,114,93.73109649122806
A0A3N9YX29,167,89.78555688622754
A0A3N9YX31,233,96.32856652360515
A0A3N9YXV0,169,94.41333136094674
A0A3N9YXW7,297,95.4949898989899
A0A3N9YYB1,186,95.77890322580646
A0A3N9YZK1,105,93.47052380952381
A0A3N9Z754,149,95.29895302013422
A0A3N9Z7C9,295,89.44270169491526
A0A3N9Z9K3,125,94.820776
A0A3Q8DAA6,298,97.6066644295302
A0A3Q8DB47,95,95.96952631578947
A0A3Q8DBY3,273,92.97861172161173
A0A3Q8DBZ9,184,96.01095652173913
A0A3Q8DC43,151,92.50956291390729
A0A3Q8DCF2,35,94.36362857142856
A0A3Q8DCM7,106,97.79976415094339
A0A3Q8DCQ4,300,96.19784
A0A3Q8DCU7,85,98.59648235294117
A0A3Q8DCX3,47,95.82806382978723
A0A3Q8DCZ0,83,97.04474698795181
A0A3Q8DCZ8,241,92.80171784232365
A0A3Q8DD72,137,93.71496350364964
A0A3Q8DDB7,272,96.99569117647059
A0A3Q8DDB9,55,89.86518181818182
A0A3Q8DDH7,299,93.67061538461539
A0A3Q8DDI8,109,96.64389908256881
A0A3Q8DDK4,295,90.48828813559322
A0A3Q8DDR9,232,94.41472413793103
A0A3Q8DDU4,274,96.76467883211679
A0A3Q8DDX4,282,94.80580141843971
A0A3Q8DE96,100,97.98905
A0A3Q8DEA3,276,98.96285507246377
A0A3Q8DED7,258,94.52636046511628
A0A3Q8DEJ6,212,91.20075943396228
A0A3Q8DEK6,78,97.48661538461539
A0A3Q8DEL7,94,95.56338297872341
A0A3Q8DEQ4,295,94.72974576271187
A0A3Q8DES4,299,97.19479598662207
A0A3Q8DEW2,13,95.48076923076923
A0A3Q8DF14,74,97.2390945945946
A0A3Q8DF18,56,98.83657142857143
A0A3Q8DF46,299,90.26120735785953
A0A3Q8DF82,294,91.33664285714286
A0A3Q8DF93,6,98.76283333333333
A0A3Q8DFH9,121,95.11688429752066
A0A3Q8DFI2,203,92.60667980295565
A0A3Q8DFK3,52,94.02782692307693
A0A3Q8DFL8,284,90.82121830985915
A0A3Q8DFM9,297,88.60786531986533
A0A3Q8DFR3,208,97.16609134615383
A0A3Q8DFR7,160,97.17933124999999
A0A3Q8DFW5,296,96.78128378378378
A0A3Q8DFX0,280,97.00146785714286
A0A3Q8DG13,258,95.08152325581395
A0A3Q8DG20,300,96.90440333333333
A0A3Q8DG28,202,93.83324752475247
A0A3Q8DG50,233,96.11610729613734
A0A3Q8DG53,299,91.4776220735786
A0A3Q8DGE3,52,92.84355769230768
A0A3Q8DGG2,182,93.06465384615385
A0A3Q8DGH9,200,91.202875
A0A3Q8DGP1,299,98.46849832775919
A0A3Q8DGR1,84,97.53154761904761
A0A3Q8DGU7,247,92.09546963562754
A0A3Q8DGV0,298,97.71042281879194
A0A3Q8DGV2,200,96.80822
A0A3Q8DGW9,121,92.07898347107438
A0A3Q8DGY7,134,94.1792014925373
A0A3Q8DH00,299,91.60449163879598
A0A3Q8DH17,89,96.02698876404494
A0A3Q8DH18,277,89.79440794223827
A0A3Q8DH28,87,97.11086206896552
A0A3Q8DH45,261,96.4971877394636
A0A3Q8DHA2,84,96.76514285714286
A0A3Q8DHC2,54,96.30462962962963
A0A3Q8DHC7,275,98.25824727272727
A0A3Q8DHQ3,244,93.28547950819672
A0A3Q8DHR2,39,98.38735897435897
A0A3Q8DHV4,296,96.85416216216215
A0A3Q8DHW9,66,93.88583333333334
A0A3Q8DI60,282,95.04550354609928
A0A3Q8DI98,115,94.13220869565217
A0A3Q8DIB0,202,93.831099009901
A0A3Q8DIN2,211,96.10128909952607
A0A3Q8DIT9,183,94.2004043715847
A0A3Q8DIX2,124,97.2741935483871
A0A3Q8DIY2,296,94.23228378378379
A0A3Q8DIZ3,195,95.44473846153845
A0A3Q8DJ17,297,94.21672727272727
A0A3Q8DJ54,160,97.02239375
A0A3Q8DJ66,117,92.81913675213676
A0A3Q8DJC4,148,97.75552702702703
A0A3Q8DJL9,43,95.72586046511628
A0A3Q8DJP3,296,98.64326013513514
A0A3Q8DJT3,209,97.1812105263158
A0A3Q8DJW7,189,96.26389947089947
A0A3Q8DK37,196,89.17411224489796
A0A3Q8DK85,300,98.34107
A0A3Q8DKN4,162,93.69624074074073
A0A3Q8DKQ0,246,96.89048780487805
A0A3Q8DKQ8,134,96.13719402985075
A0A3Q8DKV8,284,97.37080985915493
A0A3Q8DKW9,251,96.01429880478088
A0A3Q8DLV7,184,96.34463586956522
A0A3Q8DLV9,101,96.94633663366336
A0A3Q8DLZ4,22,98.778
A0A3Q8DM19,291,98.56368041237113
A0A3Q8DM75,168,96.73558333333332
A0A3Q8DMA9,116,95.3349396551724
A0A3Q8DMB1,96,97.58387499999999
A0A3Q8DMJ1,224,97.65482142857142
A0A3Q8DMN2,276,92.241884057971
A0A3Q8DMP0,249,92.94551004016064
A0A3Q8DMP9,292,89.86567123287672
A0A3Q8DMU1,47,91.83570212765957
A0A3Q8DN72,298,96.34898657718121
A0A3Q8DN95,65,95.8404923076923
A0A3Q8DNA6,85,95.36798823529412
A0A3Q8DNF2,142,93.20358450704225
A0A3Q8DNQ5,28,99.21521428571428
A0A3Q8DNS0,223,95.16607623318386
A0A3Q8DP54,300,95.87989333333334
A0A3Q8DP89,246,95.12434552845528
A0A3Q8DPK9,59,98.13262711864407
A0A3Q8DPL9,247,96.81595951417005
A0A3Q8DPQ7,224,93.47153571428571
A0A3Q8DPT5,297,97.0913164983165
A0A3Q8DPZ1,172,92.77843604651163
A0A3Q8DQ07,226,95.97382300884955
A0A3Q8DQ19,54,99.18707407407408
A0A3Q8DQ46,110,94.8692909090909
A0A3Q8DR04,32,98.56146875
A0A3Q8DRK6,12,99.21316666666667
A0A3Q8DRV1,263,95.37058935361217
A0A3Q8DS44,299,98.24566220735787
A0A3Q8DSH4,94,95.75171276595745
A0A3Q8DSW5,246,93.9920487804878
A0A3Q8DSY6,279,92.53216845878136
A0A3Q8DT30,294,97.83218027210884
A0A3Q8DTA9,206,96.67933009708737
A0A3Q8DTH4,73,94.10102739726027
A0A3Q8DTL9,300,98.26702333333333
A0A3Q8DTY5,118,96.21177966101695
A0A3Q8DU15,30,98.13973333333334
A0A3Q8DUJ0,246,95.56611788617886
A0A3Q8DUM8,298,96.17388590604027
A0A3Q8DW14,223,95.19069058295965
A0A3Q8DWB0,120,90.944725
A0A3Q8DWB9,297,95.39407744107744
A0A3Q8DWL9,287,91.89667595818815
A0A3Q8DX89,45,98.55826666666667
A0A3Q8DXJ6,300,98.34455333333332
A0A3Q8DXK3,43,95.21379069767443
A0A3Q8DXQ1,276,95.94708695652174
A0A3Q8DXV0,106,94.0041037735849
A0A3Q8DY24,52,98.71144230769231
A0A3Q8DY35,299,95.16119397993312
A0A3Q8DY45,111,96.31741441441442
A0A3Q8DYD3,213,96.3931502347418
A0A3Q8DYF0,210,94.94554761904762
A0A3Q8DYI1,300,98.35575666666666
A0A3Q8DYK1,26,97.13711538461538
A0A3Q8DYS1,153,98.20830718954248
A0A3Q8DYV5,291,96.58681443298968
A0A3Q8DYY0,203,92.1681921182266
A0A3Q8DYZ2,300,94.67041
A0A3Q8DYZ5,300,95.26019000000001
A0A3Q8DZ32,33,96.43484848484849
A0A3Q8DZJ3,300,95.11777666666666
A0A3Q8DZJ8,54,95.57494444444445
A0A3Q8DZQ2,300,95.60594
A0A3Q8DZT1,260,91.41385769230769
A0A3Q8DZZ1,294,89.37517346938775
A0A3Q8E034,217,88.95473732718894
A0A3Q8E063,183,94.6167486338798
A0A3Q8E0F4,297,94.89247811447811
A0A3Q8E0J4,261,97.64139080459769
A0A3Q8E0N6,218,88.0733486238532
A0A3Q8E0V0,253,96.97858893280632
A0A3Q8E165,298,93.10038590604027
A0A3Q8E1P7,123,94.25573170731707
A0A3Q8E282,295,96.38209152542373
A0A3Q9GFM1,2,90.503
A0A3Q9QF35,295,97.43766101694915
A0A3Q9QFR2,282,95.12527659574468
A0A3Q9QGA8,112,82.91833035714286
A0A3Q9QJE3,298,96.3331644295302
A0A3R8Z8K8,295,97.22743050847458
A0A3R8Z9V5,300,97.71444333333334
A0A3R8ZA18,96,98.87126041666666
A0A3R8ZE30,286,96.58897202797203
A0A3R8ZGM9,279,96.30706810035842
A0A3R8ZHZ2,294,96.42487414965987
A0A3R8ZU18,269,96.54652788104089
A0A3R9A3T7,298,97.1136677852349
A0A3R9A708,297,97.27888552188551
A0A3R9A9U2,288,95.95916666666666
A0A3R9AEK0,300,97.44535
A0A3R9AJ58,288,96.03191319444444
A0A3R9AW34,297,94.78831986531986
A0A3S0WQ80,223,94.4225201793722
A0A3S0WSL4,299,97.93711371237458
A0A3S0WSM1,299,96.41138127090301
A0A3S0WT59,300,94.65657999999999
A0A3S0WTE8,299,98.68564882943144
A0A3S0WTM3,299,96.87560200668896
A0A3S0WUD2,49,92.85726530612246
A0A3S0WUD4,36,97.72336111111112
A0A3S0WUI9,298,95.17936577181209
A0A3S0WUJ2,238,98.51251260504202
A0A3S0WUT0,224,96.65736607142857
A0A3S0WVF8,299,96.64376923076924
A0A3S0WVG5,288,97.06548958333333
A0A3S0WW57,197,98.78380710659899
A0A3S0WWE1,283,98.04591519434628
A0A3S0WWF9,299,96.14575919732442
A0A3S0WWP9,178,93.3289775280899
A0A3S0WWR6,251,94.07885657370518
A0A3S0WWW1,300,92.85050000000001
A0A3S0WX10,24,96.09845833333333
A0A3S0WX22,115,98.31828695652173
A0A3S0WY26,280,91.444075
A0A3S0WYT2,297,97.06831313131313
A0A3S0WYU9,226,96.1555221238938
A0A3S0WZF0,294,90.88703401360544
A0A3S0WZY3,282,94.8856134751773
A0A3S0X0S3,213,96.0757089201878
A0A3S0X125,226,95.04248230088496
A0A3S0X1L5,126,95.89056349206349
A0A3S0X216,298,97.24454362416107
A0A3S0X2Q0,284,96.46665845070422
A0A3S0X5E9,300,98.54968333333333
A0A3S0X7K7,300,96.98656333333334
A0A3S0X7Y7,271,91.48217343173431
A0A3S0XDT7,294,96.37474149659863
A0A3S0XE82,253,97.16740316205534
A0A3S0XEY2,259,89.47060231660231
A0A3S0YGW1,278,97.39658273381295
A0A3S0YIA0,300,98.90609666666667
A0A3S0YIF1,270,97.81223333333334
A0A3S0YM12,300,98.60572333333333
A0A3S0YMM3,294,94.17470068027211
A0A3S0YN52,96,97.75076041666667
A0A3S0YNY0,296,97.90942567567568
A0A3S0YQC0,244,96.97629918032787
A0A3S0YQF6,277,97.6802346570397
A0A3S0YQI2,149,98.05586577181208
A0A3S0YQK0,52,95.20975
A0A3S0YQV6,144,95.49389583333333
A0A3S0YRL5,299,97.12002006688964
A0A3S0YRR2,137,97.9093503649635
A0A3S0YT04,279,96.82499283154121
A0A3S0YTT6,300,98.32127
A0A3S0YW27,22,98.94822727272727
A0A3S0YW41,285,96.32675789473684
A0A3S0YX25,268,93.68027985074626
A0A3S0YXV9,294,98.11772448979592
A0A3S0YXX2,228,95.71371052631578
A0A3S0YXY2,207,95.29043961352657
A0A3S0YY43,300,97.12655333333333
A0A3S0YYH6,271,96.50932103321034
A0A3S0YZ77,298,97.93120805369128
A0A3S0Z0P4,267,97.48894382022472
A0A3S0Z0S5,290,97.41356896551724
A0A3S0Z1Q8,299,92.7119297658863
A0A3S0Z490,298,92.71577852348993
A0A3S0Z4A5,140,93.34598571428572
A0A3S0Z4V8,296,96.5760472972973
A0A3S0Z526,9,98.75444444444445
A0A3S0Z765,285,96.4017052631579
A0A3S0Z8W2,296,93.49473648648649
A0A3S0Z9G5,293,94.91216040955631
A0A3S0ZA22,236,96.33982627118644
A0A3S0ZA32,258,97.67843410852713
A0A3S0ZA43,3,93.56566666666667
A0A3S0ZAP1,224,97.31716964285714
A0A3S0ZAW7,292,97.18010616438356
A0A3S0ZBH7,300,97.30778666666666
A0A3S0ZBW2,293,95.75723549488055
A0A3S0ZCF3,256,96.93833203125
A0A3S0ZCH1,164,96.55010975609757
A0A3S0ZJZ4,22,87.21918181818182
A0A3S0ZK25,63,94.70342857142857
A0A3S0ZMM4,297,96.2292962962963
A0A3S0ZMN5,289,94.1474705882353
A0A3S0ZMU3,300,93.20775333333334
A0A3S0ZPE5,250,93.31026
A0A3S0ZR95,148,96.20289864864866
A0A3S0ZRI0,298,93.24512080536913
A0A3S0ZRP7,300,98.58938333333333
A0A3S0ZRQ6,299,95.08721404682275
A0A3S0ZST0,289,95.40507612456747
A0A3S0ZSV9,299,97.23320401337793
A0A3S0ZT31,192,97.60984375
A0A3S0ZTE3,300,97.74812999999999
A0A3S1EAQ0,276,99.00860144927536
A0A3S1EEL8,300,94.86807333333333
A0A3S1EJB2,209,95.07428708133972
A0A3S1EJT7,106,93.6111037735849
A0A3S1EKD8,197,89.34381218274112
A0A3S1EKF1,105,95.33757142857142
A0A3S1EKX8,138,97.96283333333332
A0A3S1EL36,104,96.22106730769231
A0A3S1EL45,7,98.61285714285714
A0A3S1EMR8,243,95.59973662551441
A0A3S1EN70,247,95.11761943319839
A0A3S4SNQ7,300,97.14268
A0A3S4SPJ7,99,95.74567676767677
A0A3S4SPN1,298,95.50790604026845
A0A3S4SQB1,300,92.67713333333333
A0A3S4SQD6,116,95.42423275862069
A0A3S4SQL9,273,90.09480952380953
A0A3S4SQR7,299,90.03016387959866
A0A3S4SRD7,297,95.28338720538721
A0A3S4SRQ7,300,97.09867000000001
A0A3S4SRU7,256,95.29162890625
A0A3S4SSB3,113,96.87219469026549
A0A3S4SST0,16,95.834125
A0A3S4SSX6,119,86.96157142857143
A0A3S4ST47,240,87.5243875
A0A3S4ST58,134,94.45978358208956
A0A3S4ST61,300,94.79713333333333
A0A3S4ST72,300,94.05186
A0A3S4ST98,218,95.00587155963302
A0A3S4STD1,159,96.54255974842768
A0A3S4STN2,12,93.81866666666667
A0A3S4STP9,96,96.65544791666667
A0A3S4STX5,21,90.13419047619047
A0A3S4STZ9,272,90.11512132352942
A0A3S4SUC7,172,94.89462209302326
A0A3S4SUG3,220,89.35322272727272
A0A3S4SUU9,254,87.69081102362205
A0A3S4SVD6,133,95.2940902255639
A0A3S4SVK6,249,84.86973092369477
A0A3S4SVP2,91,93.31632967032967
A0A3S4SVW7,293,90.2524470989761
A0A3S4SXE3,290,92.94504137931035
A0A3S4SXF3,298,91.73503355704699
A0A3S4SXS4,300,92.13154666666667
A0A3S4SXT4,299,96.30044481605351
A0A3S4SY36,88,95.5938409090909
A0A3S4SY83,281,96.18902846975088
A0A3S4SYB0,106,97.34792452830187
A0A3S4SYC1,253,96.11153754940712
A0A3S4SYK5,275,94.18102181818182
A0A3S4SZ43,12,95.37033333333333
A0A3S4SZD6,244,90.0046393442623
A0A3S4SZH3,224,96.49792410714285
A0A3S4T029,277,93.63739350180506
A0A3S4T039,272,93.87620955882352
A0A3S4T094,300,83.38989333333333
A0A3S4T0I5,153,97.26221568627452
A0A3S4T0N1,208,95.71206730769231
A0A3S4T0N8,30,93.20553333333334
A0A3S4T0W7,112,95.7075267857143
A0A3S4T0X7,297,88.30054545454546
A0A3S4T139,300,94.24253666666667
A0A3S4T154,95,94.51336842105263
A0A3S4T182,77,89.09672727272728
A0A3S4T1I8,79,97.13620253164557
A0A3S4T1V4,201,96.83181094527363
A0A3S4T2M4,47,97.14289361702129
A0A3S4T2Y3,299,90.69138795986622
A0A3S4T2Z3,36,98.62797222222223
A0A3S4T395,142,91.98660563380281
A0A3S4T3G8,48,86.67481249999999
A0A3S4T3K0,300,93.74078333333334
A0A3S4T440,282,93.57827304964539
A0A3S4T4R2,243,93.6229135802469
A0A3S4T5V8,182,92.23632967032967
A0A3S4T691,299,96.16554180602006
A0A3S4T6A2,280,96.60885
A0A3S4T6C5,40,95.59245
A0A3S4T6D6,284,96.85796830985916
A0A3S4T6E6,291,94.69549828178694
A0A3S4T6I7,300,95.99783333333333
A0A3S4T759,158,95.53448101265823
A0A3S4T7D9,298,95.41464429530203
A0A3S4T7I3,287,93.91184320557491
A0A3S4TK57,178,92.87912921348315
A0A3S4TK82,300,85.67650666666667
A0A3S4TKF2,94,94.47274468085106
A0A3S4TKJ1,295,96.50803050847458
A0A3S4TL58,43,94.46367441860465
A0A3S4TLA2,134,92.61069402985075
A0A3S4TLG2,134,95.54379104477613
A0A3S4TLW9,137,92.59163503649636
A0A3S4TMF5,286,88.0157972027972
A0A3S4TMR1,32,93.90928124999999
A0A3S4TMT1,240,94.58331249999999
A0A3S4TMV7,300,86.28543333333333
A0A3S4TMW4,275,92.35176363636364
A0A3S4TN54,292,93.75196575342466
A0A3S4TP88,7,89.05642857142857
A0A3S4TP96,299,94.16378929765887
A0A3S4TPC6,223,92.96363677130044
A0A3S4TPD7,182,95.59083516483516
A0A3S4TPT3,48,96.31058333333334
A0A3S4TQ12,83,96.05593975903615
A0A3S4TQ53,25,89.20379999999999
A0A3S4TQ73,151,94.93405298013245
A0A3S4U9P5,299,87.06621404682274
A0A3S4U9Q4,180,92.45028888888889
A0A3S4UAF2,47,91.15089361702127
A0A3S4UAV0,262,93.3523282442748
A0A3S4UAW8,107,95.00887850467291
A0A3S4UB26,173,95.68908092485549
A0A3S4UBI4,1,100.0
A0A3S4UCB2,109,82.2098623853211
A0A3S4UCI7,230,89.95450869565218
A0A3S4UCQ8,114,91.75836842105262
A0A3S4UCT1,186,93.23770430107527
A0A3S4UCW7,81,94.07667901234568
A0A3S4UD00,298,95.90947986577181
A0A3S4UDD5,288,91.43377777777778
A0A3S4UE14,48,92.83733333333333
A0A3S4UE49,5,97.7286
A0A3S4UE60,299,95.92748494983277
A0A3S4UEA1,300,89.10315
A0A3S4UEI8,250,90.62488
A0A3S4UEJ3,246,94.9554918699187
A0A3S4UEP4,298,96.16055369127517
A0A3S4UF03,261,89.91280076628354
A0A3S4UF97,300,94.19960666666667
A0A3S4UFC7,290,89.5388103448276
A0A3S4UWM5,300,95.64309666666666
A0A3S4UWN5,299,87.69472575250836
A0A3S4UXE8,300,83.82187333333334
A0A3S4UXU3,162,94.21851851851852
A0A3S4UXX1,299,95.30128093645484
A0A3S4UY73,96,91.98284375000001
A0A3S4UY84,170,91.98674117647059
A0A3S4UYC6,237,95.19701687763713
A0A3S4UYP3,6,92.58583333333333
A0A3S4UYR7,278,93.9213201438849
A0A3S4UZD7,249,95.81670281124498
A0A3S4UZV5,120,95.0441
A0A3S4V075,136,90.88644852941177
A0A3S4V0T1,300,94.20962
A0A3S4V1M2,111,95.91868468468469
A0A3S4V1P6,12,98.103
A0A3S4V1Z8,223,91.87318385650225
A0A3S4V209,299,95.56813712374581
A0A3S4V250,294,90.46586394557823
A0A3S4V298,184,93.81635869565217
A0A3S4V322,168,95.69348809523811
A0A3S4V342,44,93.70645454545455
A0A3S4V355,294,95.64042176870748
A0A3S4WPC1,292,95.07697260273973
A0A3S4WPF2,300,91.81789
A0A3S4WPJ1,227,83.12354185022028
A0A3S4WQ02,299,94.96144481605351
A0A3S4WQ56,48,95.02216666666668
A0A3S4WQX1,158,93.04929746835444
A0A3S4WR12,297,86.23877441077441
A0A3S4WR27,105,93.65212380952381
A0A3S4WR89,30,96.62723333333334
A0A3S4WRN2,120,93.15085
A0A3S4WS50,65,94.09052307692308
A0A3S4WS83,53,92.58043396226415
A0A3S4WSR8,5,96.8866
A0A3S4WSV7,299,96.46357525083612
A0A3S4WTF9,206,94.40111650485437
A0A3S4WTH4,46,95.3279347826087
A0A3S4WTU2,6,98.72383333333333
A0A3S4WTX2,299,86.00527090301004
A0A3S4WU12,286,95.69990909090909
A0A3S4WU24,98,89.43316326530613
A0A3S4WU44,264,94.76910606060606
A0A3S4WU65,119,81.85724369747899
A0A3S4WU67,10,92.3725
A0A3S4WUD6,202,90.59960396039604
A0A3S4WUG9,84,94.1775
A0A3S4WUJ9,138,86.41002173913044
A0A3S4WUP3,102,95.40649019607842
A0A3S4WV11,79,96.25015189873417
A0A3S4WV78,156,96.51060897435897
A0A3S4WWR2,96,93.03429166666666
A0A3S4WWV6,32,95.668875
A0A3S4WWY9,300,94.14861333333333
A0A3S4WX01,294,89.81959183673469
A0A3S4WX36,98,85.9485
A0A3S4WYS5,124,96.14112903225806
A0A3S4WYV6,162,92.79135802469136
A0A3S4WYY4,152,95.79040789473684
A0A3S4WZ94,9,96.119
A0A3S4WZQ1,246,95.06839024390244
A0A3S5EMZ3,122,93.47659836065574
A0A3S5EMZ5,299,96.00050836120401
A0A3S5EN11,277,85.55142960288808
A0A3S5EN12,298,91.33856711409396
A0A3S5EN15,298,93.12082885906041
A0A3S5EN35,169,94.35843786982248
A0A3S5EN46,40,93.313975
A0A3S5EN54,233,91.86727467811158
A0A3S5EN58,288,92.2111388888889
A0A3S5EN63,300,94.12603
A0A3S5EN78,102,92.83485294117648
A0A3S5EN90,268,83.41312686567164
A0A3S5EN94,300,94.67559333333334
A0A3S5ENF7,6,91.04366666666668
A0A3S5ENG2,11,89.528
A0A3S5ENH8,298,96.41169463087249
A0A3S5ENI4,8,98.279125
A0A3S5ENI7,62,94.82151612903226
A0A3S5ENJ7,211,91.18596208530806
A0A3S5ENL1,298,96.70330536912752
A0A3S5G583,254,95.38181102362205
A0A3S5G594,151,97.2786225165563
A0A3S5G5A6,275,95.01340363636365
A0A3S5G5C4,300,97.16163666666667
A0A3S5G5C7,300,93.55376666666668
A0A3S5G5C8,100,97.73697
A0A3S5G5E0,279,92.0350358422939
A0A3S5G5F6,136,97.07428676470587
A0A3S5G5F8,291,91.80539175257732
A0A3S5G5K8,287,96.29175609756098
A0A3S5G5L5,290,90.56026896551724
A0A3S5G5L6,277,97.1687725631769
A0A3S5G5N9,61,97.5137868852459
A0A3S5WPA5,300,95.21464
A0A3S5WPM3,143,95.58801398601398
A0A3S5WQB5,181,97.1880773480663
A0A3S5WQS0,53,94.22001886792452
A0A3S5WQU6,173,97.60253179190752
A0A3S5WR03,107,95.2626261682243
A0A3S5WR38,62,93.72393548387097
A0A3S5WRA1,286,93.29836363636363
A0A3S5WRC2,280,95.19442142857142
A0A3S5WRD2,62,96.99930645161291
A0A3S5WS41,285,92.9918350877193
A0A3S5WSW9,295,95.70921694915255
A0A3S5WTG2,51,99.11488235294118
A0A3S5WTY4,61,96.81239344262296
A0A3S5WUH1,300,97.59998999999999
A0A3S5WV39,210,96.30955238095238
A0A3S5WVD0,298,96.80945973154363
A0A3S5WVN6,190,92.43206315789475
A0A3S5WVQ4,265,90.89758490566038
A0A3S5WVX1,168,96.22079761904762
A0A3S5WW34,83,95.1212530120482
A0A3S5WWF9,58,99.01472413793104
A0A3S5WWG3,285,92.90949824561403
A0A3S5WWK0,113,97.1484424778761
A0A3S5WWK3,79,87.17155696202532
A0A3S5WWN4,281,92.92163345195729
A0A3S5WWP3,183,95.53725136612022
A0A3S5WWR3,300,95.50235333333335
A0A3S5WWS2,272,96.677
A0A3S5WWV6,112,96.85405357142858
A0A3S5WWX6,300,98.76141666666666
A0A3S5WWY0,299,97.73711705685619
A0A3S5WX06,98,94.51398979591836
A0A3S5WX73,27,96.20974074074074
A0A3S5WX77,21,99.29066666666665
A0A3S5WX92,295,89.62558644067796
A0A3S5WXB1,299,91.16628428093645
A0A3S5WXC7,297,96.81826936026937
A0A3S5WXD2,297,97.32600336700337
A0A3S5WXF5,300,97.91891333333334
A0A3S5WXF6,119,92.29829411764706
A0A3S5WXI1,300,91.63366
A0A3S5WXI5,300,98.59816666666667
A0A3S5WXM4,283,97.35363250883393
A0A3S5WXQ9,133,96.3334962406015
A0A3S5WXS5,223,94.69318834080717
A0A3S5WY36,20,99.25865
A0A3S5WY47,71,97.7035352112676
A0A3S5WY83,82,96.5805487804878
A0A3S5WYD7,287,95.8339756097561
A0A3S5WYH7,292,97.05380136986301
A0A3S5WYM3,143,95.83566433566433
A0A3S5WYR0,105,93.52441904761905
A0A3S5WYR8,246,93.57678861788618
A0A3S5WYS0,138,92.21786231884059
A0A3S5WYS9,238,96.06332773109244
A0A3S5WYU5,224,97.21281696428571
A0A3S5WYX9,298,96.83904362416108
A0A3S5WYY1,225,94.25664444444443
A0A3S5WYZ4,88,96.77536363636364
A0A3S5WZ35,295,90.24543050847457
A0A3S5WZ36,299,89.77993311036789
A0A3S5WZ48,300,90.0659
A0A3S5WZ72,264,95.16348484848484
A0A3S5WZH2,263,95.4622813688213
A0A3S5WZP5,291,95.93306529209622
A0A3S5WZS2,277,94.93079783393503
A0A3S5WZS8,2,99.60300000000001
A0A3S5WZS9,58,96.69606896551724
A0A3S5WZX4,118,98.10493220338982
A0A3S5X024,106,95.91300943396227
A0A3S5X029,41,98.59865853658536
A0A3S5X0B9,282,96.09010638297872
A0A3S5X0L1,91,93.32038461538463
A0A3S5X0P7,297,96.63956902356902
A0A3S5X0T1,297,94.55724579124579
A0A3S5X0W7,297,95.22069696969696
A0A3S5X100,300,98.06681999999999
A0A3S5X115,70,99.19165714285714
A0A3S5X142,58,98.33694827586206
A0A3S5X1L3,300,96.43589666666666
A0A3S5X1R2,299,96.2873177257525
A0A3S5X1U2,296,96.21887162162162
A0A3S5X291,130,93.83653076923076
A0A3S5XB63,60,97.7511
A0A3S5XBW4,300,95.97397333333333
A0A3S5XBZ0,157,94.84889171974523
A0A3S5XC20,261,94.2468122605364
A0A3S5XC70,299,97.77303344481605
A0A3S5YXS4,9,99.42266666666666
A0A3S5YXT4,191,92.01130890052356
A0A3S5YY63,122,92.34381147540984
A0A3S5YY99,238,89.4280630252101
A0A3S5YYA4,278,95.24620143884891
A0A3S5YYD5,300,94.95909333333333
A0A3S5YYE7,298,97.76664429530202
A0A3S5YYG3,289,94.14726989619378
A0A3S5YYH1,295,89.61895593220339
A0A3S5YYI2,174,91.2935632183908
A0A3S5YYK5,295,95.72086779661016
A0A3S5YYT9,72,94.02473611111111
A0A3S5YYU3,33,96.62321212121212
A0A3S5YZ25,78,96.59579487179487
A0A3S5YZ36,297,97.69339057239057
A0A3S5YZI4,223,95.04234080717488
A0A3S5YZQ3,171,91.95119883040935
A0A3S5Z041,134,95.35664179104477
A0A3S5Z047,159,96.94386163522013
A0A3S5Z0E8,190,92.71511578947369
A0A3S5Z1M9,173,95.10154913294797
A0A3S5Z2L2,200,94.515265
A0A3S5Z2T2,146,96.22340410958904
A0A3S5Z373,299,91.73445819397993
A0A3S5Z3C8,12,97.72166666666668
A0A3S5Z3F9,298,97.48754697986577
A0A3S5Z3Z6,250,90.893824
A0A3S5Z410,41,99.24185365853658
A0A3S5Z412,287,93.20944250871081
A0A3S5Z414,299,96.56179598662207
